id;id_ccaa;destino;motivo;fecha;turistas
4593;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-09-01;579065
4594;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-08-01;571824
4595;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-07-01;563635
4596;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-06-01;570784
4597;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-05-01;627874
4598;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-04-01;645194
4599;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-03-01;498997
4600;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-02-01;482587
4601;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2025-01-01;536130
4602;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-12-01;443528
4603;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-11-01;530715
4604;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-10-01;650051
4605;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-09-01;622612
4606;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-08-01;556655
4607;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-07-01;576329
4608;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-06-01;610971
4609;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-05-01;660634
4610;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-04-01;628429
4611;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-03-01;513373
4612;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-02-01;441511
4613;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2024-01-01;437064
4614;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-12-01;430301
4615;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-11-01;422384
4616;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-10-01;578794
4617;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-09-01;597070
4618;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-08-01;493201
4619;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-07-01;530473
4620;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-06-01;531524
4621;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-05-01;530539
4622;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-04-01;526467
4623;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-03-01;457989
4624;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-02-01;328603
4625;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2023-01-01;384184
4626;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-12-01;328097
4627;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-11-01;392783
4628;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-10-01;501197
4629;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-09-01;480299
4630;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-08-01;389599
4631;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-07-01;498728
4632;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-06-01;455786
4633;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-05-01;424104
4634;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-04-01;409710
4635;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-03-01;336509
4636;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-02-01;199201
4637;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2022-01-01;181704
4638;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-12-01;213169
4639;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-11-01;276272
4640;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-10-01;265520
4641;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-09-01;183269
4642;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-08-01;176131
4643;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-07-01;158089
4644;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-06-01;83750
4645;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-05-01;42464
4646;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-04-01;29751
4647;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-03-01;23940
4648;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-02-01;12577
4649;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2021-01-01;25492
4650;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-12-01;16893
4651;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-11-01;16144
4652;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-10-01;25522
4653;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-09-01;28450
4654;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-08-01;49893
4655;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-07-01;57080
4656;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-06-01;14457
4659;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-03-01;195135
4660;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-02-01;395279
4661;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2020-01-01;480111
4662;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-12-01;389430
4663;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-11-01;476031
4664;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-10-01;533655
4665;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-09-01;528380
4666;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-08-01;469696
4667;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-07-01;481955
4668;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-06-01;570011
4669;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-05-01;613814
4670;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-04-01;497554
4671;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-03-01;535143
4672;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-02-01;348945
4673;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2019-01-01;453229
4674;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-12-01;387199
4675;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-11-01;425338
4676;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-10-01;524204
4677;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-09-01;535758
4678;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-08-01;442606
4679;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-07-01;496243
4680;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-06-01;438288
4681;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-05-01;521458
4682;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-04-01;449410
4683;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-03-01;369474
4684;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-02-01;330876
4685;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2018-01-01;426723
4686;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-12-01;328240
4687;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-11-01;401682
4688;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-10-01;472150
4689;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-09-01;478462
4690;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-08-01;449258
4691;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-07-01;438380
4692;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-06-01;415777
4693;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-05-01;475440
4694;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-04-01;478731
4695;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-03-01;334835
4696;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-02-01;318062
4697;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2017-01-01;357298
4698;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-12-01;280016
4699;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-11-01;292044
4700;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-10-01;419301
4701;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-09-01;417554
4702;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-08-01;374377
4703;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-07-01;375240
4704;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-06-01;312408
4705;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-05-01;391089
4706;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-04-01;343322
4707;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-03-01;244090
4708;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-02-01;155120
4709;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2016-01-01;180060
4710;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2015-12-01;169911
4711;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2015-11-01;227767
4712;13;Madrid, Comunidad de;Ocio, recreo y vacaciones;2015-10-01;337299
4713;13;Madrid, Comunidad de;Otros motivos;2026-01-01;185361
4714;13;Madrid, Comunidad de;Otros motivos;2025-12-01;125328
4715;13;Madrid, Comunidad de;Otros motivos;2025-11-01;96519
4716;13;Madrid, Comunidad de;Otros motivos;2025-10-01;107846
4717;13;Madrid, Comunidad de;Otros motivos;2025-09-01;134179
4718;13;Madrid, Comunidad de;Otros motivos;2025-08-01;90810
4719;13;Madrid, Comunidad de;Otros motivos;2025-07-01;96650
4720;13;Madrid, Comunidad de;Otros motivos;2025-06-01;117164
4721;13;Madrid, Comunidad de;Otros motivos;2025-05-01;142591
4722;13;Madrid, Comunidad de;Otros motivos;2025-04-01;120370
4723;13;Madrid, Comunidad de;Otros motivos;2025-03-01;110506
4724;13;Madrid, Comunidad de;Otros motivos;2025-02-01;92495
4725;13;Madrid, Comunidad de;Otros motivos;2025-01-01;126973
4726;13;Madrid, Comunidad de;Otros motivos;2024-12-01;91410
4727;13;Madrid, Comunidad de;Otros motivos;2024-11-01;83329
4728;13;Madrid, Comunidad de;Otros motivos;2024-10-01;92123
4729;13;Madrid, Comunidad de;Otros motivos;2024-09-01;81146
4730;13;Madrid, Comunidad de;Otros motivos;2024-08-01;55496
4731;13;Madrid, Comunidad de;Otros motivos;2024-07-01;87467
4732;13;Madrid, Comunidad de;Otros motivos;2024-06-01;97585
4733;13;Madrid, Comunidad de;Otros motivos;2024-05-01;88210
4734;13;Madrid, Comunidad de;Otros motivos;2024-04-01;95022
4735;13;Madrid, Comunidad de;Otros motivos;2024-03-01;79504
4736;13;Madrid, Comunidad de;Otros motivos;2024-02-01;61350
4737;13;Madrid, Comunidad de;Otros motivos;2024-01-01;118572
4738;13;Madrid, Comunidad de;Otros motivos;2023-12-01;103893
4739;13;Madrid, Comunidad de;Otros motivos;2023-11-01;110840
4740;13;Madrid, Comunidad de;Otros motivos;2023-10-01;96862
4741;13;Madrid, Comunidad de;Otros motivos;2023-09-01;67989
4742;13;Madrid, Comunidad de;Otros motivos;2023-08-01;107270
4743;13;Madrid, Comunidad de;Otros motivos;2023-07-01;66905
4744;13;Madrid, Comunidad de;Otros motivos;2023-06-01;86517
4745;13;Madrid, Comunidad de;Otros motivos;2023-05-01;66661
4746;13;Madrid, Comunidad de;Otros motivos;2023-04-01;60008
4747;13;Madrid, Comunidad de;Otros motivos;2023-03-01;51119
4748;13;Madrid, Comunidad de;Otros motivos;2023-02-01;43289
4749;13;Madrid, Comunidad de;Otros motivos;2023-01-01;60239
4750;13;Madrid, Comunidad de;Otros motivos;2022-12-01;52945
4751;13;Madrid, Comunidad de;Otros motivos;2022-11-01;47849
4752;13;Madrid, Comunidad de;Otros motivos;2022-10-01;60917
4753;13;Madrid, Comunidad de;Otros motivos;2022-09-01;45697
4754;13;Madrid, Comunidad de;Otros motivos;2022-08-01;44848
4755;13;Madrid, Comunidad de;Otros motivos;2022-07-01;70931
4756;13;Madrid, Comunidad de;Otros motivos;2022-06-01;67962
4757;13;Madrid, Comunidad de;Otros motivos;2022-05-01;59865
4758;13;Madrid, Comunidad de;Otros motivos;2022-04-01;54886
4759;13;Madrid, Comunidad de;Otros motivos;2022-03-01;41174
4760;13;Madrid, Comunidad de;Otros motivos;2022-02-01;31644
4761;13;Madrid, Comunidad de;Otros motivos;2022-01-01;37190
4762;13;Madrid, Comunidad de;Otros motivos;2021-12-01;28672
4763;13;Madrid, Comunidad de;Otros motivos;2021-11-01;34604
4764;13;Madrid, Comunidad de;Otros motivos;2021-10-01;36792
4765;13;Madrid, Comunidad de;Otros motivos;2021-09-01;30262
4766;13;Madrid, Comunidad de;Otros motivos;2021-08-01;38269
4767;13;Madrid, Comunidad de;Otros motivos;2021-07-01;39733
4768;13;Madrid, Comunidad de;Otros motivos;2021-06-01;33707
4769;13;Madrid, Comunidad de;Otros motivos;2021-05-01;13839
4770;13;Madrid, Comunidad de;Otros motivos;2021-04-01;15191
4771;13;Madrid, Comunidad de;Otros motivos;2021-03-01;18043
4772;13;Madrid, Comunidad de;Otros motivos;2021-02-01;8087
4773;13;Madrid, Comunidad de;Otros motivos;2021-01-01;6962
4774;13;Madrid, Comunidad de;Otros motivos;2020-12-01;11176
4775;13;Madrid, Comunidad de;Otros motivos;2020-11-01;10533
4776;13;Madrid, Comunidad de;Otros motivos;2020-10-01;4267
4777;13;Madrid, Comunidad de;Otros motivos;2020-09-01;10525
4778;13;Madrid, Comunidad de;Otros motivos;2020-08-01;7396
4779;13;Madrid, Comunidad de;Otros motivos;2020-07-01;11761
4780;13;Madrid, Comunidad de;Otros motivos;2020-06-01;4116
4783;13;Madrid, Comunidad de;Otros motivos;2020-03-01;26150
4784;13;Madrid, Comunidad de;Otros motivos;2020-02-01;32897
4785;13;Madrid, Comunidad de;Otros motivos;2020-01-01;54882
4786;13;Madrid, Comunidad de;Otros motivos;2019-12-01;39136
4787;13;Madrid, Comunidad de;Otros motivos;2019-11-01;59256
4788;13;Madrid, Comunidad de;Otros motivos;2019-10-01;45719
4789;13;Madrid, Comunidad de;Otros motivos;2019-09-01;39832
4790;13;Madrid, Comunidad de;Otros motivos;2019-08-01;34011
4791;13;Madrid, Comunidad de;Otros motivos;2019-07-01;47561
4792;13;Madrid, Comunidad de;Otros motivos;2019-06-01;44707
4793;13;Madrid, Comunidad de;Otros motivos;2019-05-01;69504
4794;13;Madrid, Comunidad de;Otros motivos;2019-04-01;40777
4795;13;Madrid, Comunidad de;Otros motivos;2019-03-01;47825
4796;13;Madrid, Comunidad de;Otros motivos;2019-02-01;59206
4797;13;Madrid, Comunidad de;Otros motivos;2019-01-01;67984
4798;13;Madrid, Comunidad de;Otros motivos;2018-12-01;53237
4799;13;Madrid, Comunidad de;Otros motivos;2018-11-01;44001
4800;13;Madrid, Comunidad de;Otros motivos;2018-10-01;21946
4801;13;Madrid, Comunidad de;Otros motivos;2018-09-01;38110
4802;13;Madrid, Comunidad de;Otros motivos;2018-08-01;32239
4803;13;Madrid, Comunidad de;Otros motivos;2018-07-01;38661
4804;13;Madrid, Comunidad de;Otros motivos;2018-06-01;46618
4805;13;Madrid, Comunidad de;Otros motivos;2018-05-01;55675
4806;13;Madrid, Comunidad de;Otros motivos;2018-04-01;59194
4807;13;Madrid, Comunidad de;Otros motivos;2018-03-01;54593
4808;13;Madrid, Comunidad de;Otros motivos;2018-02-01;45568
4809;13;Madrid, Comunidad de;Otros motivos;2018-01-01;54796
4810;13;Madrid, Comunidad de;Otros motivos;2017-12-01;57759
4811;13;Madrid, Comunidad de;Otros motivos;2017-11-01;52477
4812;13;Madrid, Comunidad de;Otros motivos;2017-10-01;44234
4813;13;Madrid, Comunidad de;Otros motivos;2017-09-01;58605
4814;13;Madrid, Comunidad de;Otros motivos;2017-08-01;57426
4815;13;Madrid, Comunidad de;Otros motivos;2017-07-01;69111
4816;13;Madrid, Comunidad de;Otros motivos;2017-06-01;62637
4817;13;Madrid, Comunidad de;Otros motivos;2017-05-01;64895
4818;13;Madrid, Comunidad de;Otros motivos;2017-04-01;88632
4819;13;Madrid, Comunidad de;Otros motivos;2017-03-01;40413
4820;13;Madrid, Comunidad de;Otros motivos;2017-02-01;57381
4821;13;Madrid, Comunidad de;Otros motivos;2017-01-01;67197
4822;13;Madrid, Comunidad de;Otros motivos;2016-12-01;75262
4823;13;Madrid, Comunidad de;Otros motivos;2016-11-01;62311
4824;13;Madrid, Comunidad de;Otros motivos;2016-10-01;57347
4825;13;Madrid, Comunidad de;Otros motivos;2016-09-01;68971
4826;13;Madrid, Comunidad de;Otros motivos;2016-08-01;97102
4827;13;Madrid, Comunidad de;Otros motivos;2016-07-01;81994
4828;13;Madrid, Comunidad de;Otros motivos;2016-06-01;54935
4829;13;Madrid, Comunidad de;Otros motivos;2016-05-01;88891
4830;13;Madrid, Comunidad de;Otros motivos;2016-04-01;164282
4831;13;Madrid, Comunidad de;Otros motivos;2016-03-01;41427
4832;13;Madrid, Comunidad de;Otros motivos;2016-02-01;58698
4833;13;Madrid, Comunidad de;Otros motivos;2016-01-01;121677
4834;13;Madrid, Comunidad de;Otros motivos;2015-12-01;71609
4835;13;Madrid, Comunidad de;Otros motivos;2015-11-01;51617
4836;13;Madrid, Comunidad de;Otros motivos;2015-10-01;119432
4961;14;Murcia, Región de;Ocio, recreo y vacaciones;2026-01-01;41938
4962;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-12-01;38951
4963;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-11-01;46064
4964;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-10-01;123643
4965;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-09-01;100670
4966;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-08-01;123229
4967;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-07-01;104905
4968;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-06-01;84020
4969;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-05-01;110358
4970;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-04-01;86522
4971;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-03-01;56166
4972;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-02-01;48818
4973;14;Murcia, Región de;Ocio, recreo y vacaciones;2025-01-01;47361
4974;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-12-01;56153
4975;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-11-01;49513
4976;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-10-01;76101
4977;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-09-01;94063
4978;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-08-01;155851
4979;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-07-01;120066
4980;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-06-01;74464
4981;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-05-01;84586
4982;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-04-01;65015
4983;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-03-01;47625
4984;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-02-01;32564
4985;14;Murcia, Región de;Ocio, recreo y vacaciones;2024-01-01;38427
4986;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-12-01;54281
4987;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-11-01;40883
4988;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-10-01;69454
4989;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-09-01;80761
4990;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-08-01;129527
4991;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-07-01;83195
4992;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-06-01;58359
4993;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-05-01;36385
4994;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-04-01;71614
4995;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-03-01;31343
4996;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-02-01;28958
4997;14;Murcia, Región de;Ocio, recreo y vacaciones;2023-01-01;42272
4998;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-12-01;34060
4999;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-11-01;32262
5000;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-10-01;52791
5001;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-09-01;70155
5002;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-08-01;83207
5003;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-07-01;105068
5004;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-06-01;64860
5005;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-05-01;39733
5006;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-04-01;61906
5007;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-03-01;36170
5008;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-02-01;26735
5009;14;Murcia, Región de;Ocio, recreo y vacaciones;2022-01-01;25448
5010;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-12-01;30841
5011;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-11-01;29831
5012;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-10-01;53410
5013;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-09-01;41278
5014;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-08-01;47213
5015;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-07-01;41733
5016;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-06-01;10521
5017;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-05-01;8013
5018;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-04-01;2771
5019;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-03-01;1464
5020;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-02-01;1229
5021;14;Murcia, Región de;Ocio, recreo y vacaciones;2021-01-01;3732
5022;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-12-01;5113
5023;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-11-01;3495
5024;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-10-01;13200
5025;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-09-01;12724
5026;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-08-01;34579
5027;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-07-01;32826
5028;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-06-01;1514
5031;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-03-01;21454
5032;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-02-01;46664
5033;14;Murcia, Región de;Ocio, recreo y vacaciones;2020-01-01;36593
5034;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-12-01;27784
5035;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-11-01;41049
5036;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-10-01;72040
5037;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-09-01;96984
5038;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-08-01;136786
5039;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-07-01;121100
5040;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-06-01;86629
5041;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-05-01;73862
5042;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-04-01;87599
5043;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-03-01;44466
5044;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-02-01;42470
5045;14;Murcia, Región de;Ocio, recreo y vacaciones;2019-01-01;36417
5046;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-12-01;38520
5047;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-11-01;44252
5048;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-10-01;96607
5049;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-09-01;99259
5050;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-08-01;133611
5051;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-07-01;133758
5052;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-06-01;92928
5053;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-05-01;93349
5054;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-04-01;91499
5055;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-03-01;55959
5056;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-02-01;34586
5057;14;Murcia, Región de;Ocio, recreo y vacaciones;2018-01-01;38115
5058;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-12-01;46270
5059;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-11-01;60601
5060;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-10-01;80953
5061;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-09-01;70964
5062;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-08-01;129873
5063;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-07-01;111314
5064;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-06-01;63949
5065;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-05-01;53739
5066;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-04-01;80116
5067;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-03-01;65645
5068;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-02-01;37063
5069;14;Murcia, Región de;Ocio, recreo y vacaciones;2017-01-01;28461
5070;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-12-01;43713
5071;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-11-01;37911
5072;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-10-01;69931
5073;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-09-01;66092
5074;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-08-01;146295
5075;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-07-01;88021
5076;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-06-01;74802
5077;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-05-01;48630
5078;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-04-01;85638
5079;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-03-01;48044
5080;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-02-01;38011
5081;14;Murcia, Región de;Ocio, recreo y vacaciones;2016-01-01;21655
5082;14;Murcia, Región de;Ocio, recreo y vacaciones;2015-12-01;23177
5083;14;Murcia, Región de;Ocio, recreo y vacaciones;2015-11-01;22200
5084;14;Murcia, Región de;Ocio, recreo y vacaciones;2015-10-01;89755
5085;14;Murcia, Región de;Otros motivos;2026-01-01;16312
5087;14;Murcia, Región de;Otros motivos;2025-11-01;12869
5088;14;Murcia, Región de;Otros motivos;2025-10-01;13298
